date,trump immigration,isPartial
2020-05-27,0,False
2020-05-28,0,False
2020-05-29,0,False
2020-05-30,0,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,0,False
2020-06-03,46,False
2020-06-04,0,False
2020-06-05,0,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,0,False
2020-06-10,0,False
2020-06-11,48,False
2020-06-12,0,False
2020-06-13,0,False
2020-06-14,70,False
2020-06-15,0,False
2020-06-16,0,False
2020-06-17,0,False
2020-06-18,0,False
2020-06-19,0,False
2020-06-20,0,False
2020-06-21,0,False
2020-06-22,51,False
2020-06-23,97,False
2020-06-24,100,False
2020-06-25,49,False
2020-06-26,55,False
2020-06-27,0,False
2020-06-28,0,False
2020-06-29,53,False
2020-06-30,0,False
