date,trump immigration,isPartial
2020-05-27,0,False
2020-05-28,23,False
2020-05-29,48,False
2020-05-30,28,False
2020-05-31,0,False
2020-06-01,23,False
2020-06-02,23,False
2020-06-03,0,False
2020-06-04,0,False
2020-06-05,0,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,22,False
2020-06-09,23,False
2020-06-10,24,False
2020-06-11,23,False
2020-06-12,25,False
2020-06-13,0,False
2020-06-14,0,False
2020-06-15,24,False
2020-06-16,24,False
2020-06-17,50,False
2020-06-18,25,False
2020-06-19,26,False
2020-06-20,30,False
2020-06-21,0,False
2020-06-22,75,False
2020-06-23,100,False
2020-06-24,25,False
2020-06-25,38,False
2020-06-26,26,False
2020-06-27,29,False
2020-06-28,27,False
2020-06-29,0,False
2020-06-30,25,False
