date,trump immigration,isPartial
2020-05-27,32,False
2020-05-28,0,False
2020-05-29,0,False
2020-05-30,0,False
2020-05-31,39,False
2020-06-01,0,False
2020-06-02,33,False
2020-06-03,0,False
2020-06-04,0,False
2020-06-05,33,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,95,False
2020-06-10,0,False
2020-06-11,68,False
2020-06-12,35,False
2020-06-13,0,False
2020-06-14,0,False
2020-06-15,68,False
2020-06-16,67,False
2020-06-17,34,False
2020-06-18,0,False
2020-06-19,35,False
2020-06-20,0,False
2020-06-21,0,False
2020-06-22,100,False
2020-06-23,81,False
2020-06-24,34,False
2020-06-25,35,False
2020-06-26,35,False
2020-06-27,0,False
2020-06-28,0,False
2020-06-29,0,False
2020-06-30,35,False
