date,trump immigration,isPartial
2020-05-27,23,False
2020-05-28,0,False
2020-05-29,0,False
2020-05-30,0,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,0,False
2020-06-03,0,False
2020-06-04,0,False
2020-06-05,0,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,23,False
2020-06-10,24,False
2020-06-11,24,False
2020-06-12,100,False
2020-06-13,0,False
2020-06-14,27,False
2020-06-15,0,False
2020-06-16,0,False
2020-06-17,24,False
2020-06-18,0,False
2020-06-19,25,False
2020-06-20,0,False
2020-06-21,29,False
2020-06-22,50,False
2020-06-23,74,False
2020-06-24,0,False
2020-06-25,25,False
2020-06-26,0,False
2020-06-27,28,False
2020-06-28,0,False
2020-06-29,0,False
2020-06-30,50,False
