date,trump immigration,isPartial
2020-05-27,0,False
2020-05-28,0,False
2020-05-29,0,False
2020-05-30,38,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,0,False
2020-06-03,0,False
2020-06-04,31,False
2020-06-05,0,False
2020-06-06,38,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,0,False
2020-06-10,32,False
2020-06-11,34,False
2020-06-12,0,False
2020-06-13,38,False
2020-06-14,0,False
2020-06-15,0,False
2020-06-16,33,False
2020-06-17,34,False
2020-06-18,0,False
2020-06-19,0,False
2020-06-20,0,False
2020-06-21,39,False
2020-06-22,100,False
2020-06-23,33,False
2020-06-24,53,False
2020-06-25,53,False
2020-06-26,36,False
2020-06-27,39,False
2020-06-28,0,False
2020-06-29,0,False
2020-06-30,36,False
