13,20
7,14
7,10
7,10
37,40
37,40
3,11
8,15
23,26
31,40
0,9
29,38
46,51
46,51
56,60
61,66
12,23
0,8
0,9
0,7
8,14
31,34
6,11
6,11
0,7
5,14
22,36
17,29
30,34
16,23
30,36
42,46
50,56
50,56
50,55
36,41
0,7
0,7
32,42
10,15
10,15
7,12
22,31
11,20
9,13
35,43
11,17
27,38
55,60
20,24
30,39
5,10
55,62
38,41
9,14
14,20
40,54
9,14
11,19
36,41
38,43
16,20
28,31
28,31
38,46
39,47
0,6
25,29
36,44
0,8
3,10
40,47
13,22
12,16
26,29
17,20
17,20
37,47
24,32
5,17
5,14
9,13
53,59
53,59
60,70
23,28
5,12
0,6
26,33
50,56
7,16
8,13
35,39
5,8
5,8
4,12
15,21
0,8
10,15
16,25
0,5
20,25
11,16
0,12
29,38
39,48
14,22
27,32
10,12
10,12
10,12
35,43
4,7
4,7
26,32
13,17
0,10
32,38
4,9
24,30
0,9
0,9
30,37
3,8
0,5
16,21
13,26
79,87
13,20
29,34
35,41
32,35
2,10
25,32
9,15
16,25
0,12
22,27
0,9
10,14
10,12
22,26
0,7
26,36
10,19
20,29
65,71
65,71
14,23
3,15
16,20
25,30
19,25
26,31
24,29
5,13
33,36
33,36
33,36
33,36
7,11
17,23
17,23
33,43
11,16
5,11
10,16
