3,12
13,18
26,32
26,32
3,13
14,24
25,33
44,50
51,56
27,33
22,28
22,28
3,13
14,21
22,29
66,71
0,5
0,6
7,13
17,23
3,12
13,18
16,21
35,39
41,47
0,7
8,17
41,46
17,22
32,40
37,42
0,9
21,28
3,12
13,22
34,41
34,36
34,36
34,36
41,46
21,29
21,29
9,19
25,28
3,12
13,19
20,25
10,19
26,32
12,17
52,59
26,38
30,38
18,28
18,28
17,20
3,12
7,10
3,6
38,46
0,9
17,20
15,18
4,7
4,7
0,7
33,42
39,42
39,42
19,29
9,16
21,26
53,63
17,19
38,41
38,41
38,41
38,41
0,10
11,24
75,80
4,14
15,18
22,31
25,32
20,32
3,12
41,46
12,18
44,56
57,66
4,10
3,15
32,39
3,12
3,12
66,74
19,31
32,40
9,15
12,16
3,12
53,58
59,64
3,13
22,27
40,43
40,43
40,43
40,43
53,57
0,7
0,6
7,12
13,20
25,30
0,6
7,12
23,28
11,17
18,25
26,43
20,25
26,31
37,39
0,10
3,12
13,23
3,12
13,18
0,6
7,12
17,27
3,11
0,5
24,30
24,30
3,12
13,22
36,39
50,55
8,19
20,27
30,35
36,41
9,14
25,33
49,53
3,12
13,22
37,42
43,55
14,17
28,33
15,21
0,7
51,60
27,34
3,12
3,12
3,12
13,18
29,37
0,7
8,17
3,11
0,5
3,12
13,20
21,30
3,12
13,20
21,28
65,70
3,12
26,33
34,43
13,20
21,30
0,7
0,7
22,27
3,12
3,12
65,75
7,13
7,13
35,39
43,51
62,67
3,12
38,41
38,41
18,28
53,63
0,7
3,12
13,18
29,34
35,40
35,40
3,12
13,18
23,30
31,35
3,12
13,20
25,30
31,36
31,36
37,46
3,12
31,40
5,12
33,39
40,45
0,10
37,48
59,68
22,29
50,55
3,12
3,12
25,32
35,47
48,52
5,12
27,36
3,11
4,8
0,6
7,12
26,32
26,32
3,12
29,39
13,19
20,27
22,29
48,55
3,12
3,11
23,34
0,5
0,5
24,30
24,30
36,45
22,27
28,33
0,5
0,10
3,11
24,29
57,64
3,12
67,70
67,70
3,13
36,42
3,12
25,32
3,12
3,12
49,60
36,42
43,53
3,12
47,55
3,11
0,11
3,12
13,23
61,66
3,12
13,23
3,12
26,33
3,12
3,12
34,38
0,5
31,36
41,52
0,5
6,15
18,25
29,39
40,50
3,11
3,12
3,12
26,37
38,44
70,76
77,82
3,12
3,12
13,23
100,105
3,12
13,20
34,42
30,38
15,23
2,4
24,29
30,38
3,11
3,12
58,64
5,8
5,8
3,12
37,42
3,12
22,32
37,41
3,12
13,18
30,36
30,36
30,36
3,12
76,86
25,28
25,28
24,29
24,29
34,43
44,50
44,53
0,5
32,41
28,36
19,29
46,56
3,12
65,72
3,12
66,78
3,12
36,41
58,61
58,61
82,85
3,12
14,17
26,32
22,28
29,40
8,11
50,56
0,5
16,23
37,46
37,46
3,12
13,18
29,36
50,59
50,59
3,12
45,50
12,15
12,15
12,15
12,15
27,35
0,9
3,11
7,12
31,36
14,22
14,19
32,38
32,38
0,5
3,12
34,40
34,40
47,52
6,10
11,18
28,33
33,38
33,38
3,11
0,5
3,13
12,16
9,16
24,35
3,12
13,19
20,25
70,75
70,75
3,12
13,18
36,44
3,12
62,67
62,67
3,12
59,66
3,12
13,18
3,12
13,26
44,51
52,60
3,12
13,24
34,39
3,12
13,20
21,28
3,12
3,12
40,46
40,46
3,12
39,46
35,39
26,31
21,29
30,37
58,66
3,12
34,37
34,37
17,28
17,28
18,23
3,11
49,61
0,5
3,12
3,12
47,59
3,12
3,12
3,11
27,31
39,47
14,19
26,31
16,18
3,12
13,18
41,46
7,10
7,10
16,21
26,34
