0,7
12,18
26,37
50,57
7,16
15,21
38,46
14,19
20,30
0,10
35,47
60,65
0,5
50,57
0,6
37,44
27,33
34,39
55,65
33,35
33,35
33,35
41,48
4,15
30,36
0,10
49,55
56,61
65,73
0,7
8,15
29,36
37,45
0,7
17,24
15,18
15,18
24,29
25,37
38,44
0,6
7,12
39,46
47,54
0,7
8,15
25,33
54,59
0,8
9,16
17,25
60,66
71,75
70,80
0,5
39,45
46,51
0,7
23,30
0,6
7,12
19,24
0,7
16,21
22,34
0,7
8,15
30,37
41,48
49,54
55,61
0,7
8,15
37,47
76,82
83,88
7,12
20,27
29,38
56,64
40,46
0,5
15,24
50,62
0,5
13,23
43,47
11,18
19,27
52,62
0,6
7,13
60,67
68,75
28,32
54,66
12,24
0,7
8,15
0,5
23,34
23,34
55,62
69,74
10,17
28,37
28,34
35,40
10,17
22,28
32,40
0,9
10,15
60,69
37,45
46,51
60,69
4,11
51,60
8,14
19,24
25,28
25,28
20,26
27,34
0,7
8,16
34,40
41,47
0,8
17,26
0,6
7,12
0,5
0,6
55,60
64,74
0,7
8,19
3,10
16,28
7,19
20,24
45,50
0,6
7,12
0,5
11,22
51,56
3,11
3,11
39,51
0,6
7,12
13,20
0,5
10,19
50,56
73,81
82,88
64,70
0,5
65,74
64,73
73,78
4,9
8,13
0,6
7,12
13,18
50,56
50,56
20,27
19,26
68,74
0,7
59,67
25,31
32,39
36,45
68,79
71,75
0,7
21,28
36,39
4,9
0,6
7,12
18,24
29,36
47,53
0,5
38,50
0,9
13,20
31,33
34,40
48,56
0,7
36,43
52,58
18,20
0,6
34,45
34,45
20,25
45,50
56,61
14,18
30,36
35,42
43,52
53,59
0,7
52,59
0,5
11,16
0,7
14,21
0,8
4,8
33,36
40,47
12,19
0,5
21,31
55,61
19,22
0,5
22,33
22,33
0,7
8,15
5,10
56,65
18,25
0,5
21,24
21,24
39,47
43,50
26,31
36,43
5,11
12,17
0,7
0,6
7,14
65,72
8,18
46,51
52,60
14,20
21,31
67,72
51,56
61,68
7,14
18,23
43,45
32,40
70,80
0,5
18,30
43,54
43,54
23,30
68,71
68,71
31,36
59,70
61,66
60,68
7,16
23,31
55,62
0,7
40,50
0,7
10,16
17,22
23,31
39,42
49,60
6,10
46,54
26,33
49,55
32,37
43,48
37,43
30,33
0,6
46,57
46,57
0,7
24,27
24,27
56,67
56,67
4,11
12,19
21,24
21,24
21,24
21,24
38,42
55,65
0,6
7,12
35,40
63,71
63,71
0,7
47,58
47,58
6,14
0,5
13,17
21,26
0,5
17,28
62,73
62,73
68,77
0,5
21,31
58,61
0,5
61,70
26,39
49,55
0,5
50,56
50,56
50,56
38,45
14,19
15,23
37,43
0,6
7,12
49,60
49,60
0,8
48,53
13,22
26,33
0,7
25,33
13,18
4,17
4,17
18,30
0,5
37,47
49,54
0,5
48,54
0,6
85,94
8,13
0,7
8,15
55,64
5,13
59,64
0,7
65,73
21,26
37,43
0,7
8,15
0,7
8,19
20,31
20,31
47,57
51,63
42,48
49,54
0,5
35,42
29,35
17,29
30,39
44,53
64,70
71,76
9,13
19,25
26,29
26,29
53,61
7,12
22,37
54,57
0,5
54,61
0,7
43,53
65,68
65,68
0,7
8,15
69,77
53,65
66,71
7,16
17,20
50,58
0,7
8,16
31,39
40,43
40,43
0,7
16,25
15,20
0,5
14,21
43,45
43,45
43,45
31,37
0,7
30,38
24,29
47,59
0,5
36,45
36,43
0,5
16,21
0,11
32,39
0,8
68,74
0,7
8,16
31,37
38,45
46,52
38,51
38,51
12,21
41,46
35,44
49,53
71,76
21,27
47,52
65,70
37,46
76,79
0,5
30,36
30,36
40,47
0,5
36,43
57,63
57,63
0,5
44,52
53,64
0,5
29,36
8,13
0,7
24,29
53,62
4,10
11,16
48,54
51,54
51,54
51,54
51,54
79,83
0,6
7,12
33,46
0,7
12,17
64,69
64,69
12,18
14,17
0,8
42,51
29,37
0,6
7,13
21,28
51,57
0,7
8,15
68,73
0,7
8,17
46,55
71,74
61,66
0,6
7,12
55,60
55,60
11,18
37,45
75,81
0,9
18,22
35,40
0,8
53,65
66,74
0,5
5,11
12,19
0,7
8,15
0,5
6,15
27,33
34,41
32,44
45,49
30,37
21,26
8,16
25,31
7,16
0,5
14,24
28,37
9,12
9,12
18,28
0,6
7,12
0,7
32,38
57,60
0,5
26,34
39,43
47,55
56,62
56,62
20,26
27,33
27,34
35,44
73,79
80,85
0,5
72,77
0,9
18,28
57,67
0,6
7,16
46,49
36,42
43,48
0,5
13,18
67,74
24,30
41,44
57,71
35,42
43,50
17,21
9,14
0,6
7,12
13,19
45,50
0,6
7,12
33,39
40,45
0,7
26,34
55,59
0,5
32,39
40,51
40,51
68,75
39,45
39,45
39,45
62,67
0,5
29,37
38,41
38,41
65,68
65,68
65,68
65,68
41,46
31,36
62,69
0,7
8,16
5,11
5,11
5,11
21,27
68,74
4,13
0,6
7,14
15,22
15,22
32,39
40,50
62,67
9,16
50,55
56,63
64,71
37,39
20,27
55,67
39,46
39,46
0,6
7,12
0,7
8,16
17,24
3,8
20,23
20,23
38,47
0,6
13,18
33,41
9,21
0,5
3,9
32,38
56,66
67,74
42,51
29,34
60,65
0,7
44,50
35,40
6,18
38,47
21,33
70,75
0,7
8,16
0,6
27,36
25,30
25,30
53,58
8,15
0,6
7,12
54,61
0,5
17,21
30,35
46,51
0,5
56,62
28,40
49,56
16,24
16,24
36,41
46,53
20,26
27,33
25,38
25,38
65,75
50,56
50,56
5,10
73,78
0,5
38,43
5,10
11,16
14,20
36,41
54,63
0,9
10,16
30,33
30,33
30,33
30,33
0,7
12,19
20,25
26,38
59,70
0,7
25,30
19,26
27,34
0,7
50,55
0,8
25,30
49,61
24,30
31,36
18,27
67,75
0,7
18,23
7,14
37,40
37,40
48,60
61,70
50,55
56,68
4,9
39,51
24,29
43,52
31,43
