12,19
25,30
48,60
61,69
9,15
3,11
18,24
29,34
53,57
17,23
39,43
52,56
0,6
26,35
60,67
68,73
0,6
46,51
32,37
19,29
30,34
5,13
14,21
46,53
34,42
43,55
0,6
47,56
47,56
5,11
28,34
42,59
5,11
57,63
9,15
48,54
33,36
33,36
33,36
33,36
46,58
46,58
24,31
40,48
5,11
43,56
3,9
16,22
33,36
41,45
0,6
11,16
66,71
0,5
12,18
32,40
26,35
0,10
11,14
44,46
50,59
5,13
62,65
62,65
62,71
15,24
57,62
0,12
63,68
12,24
25,33
60,63
60,63
60,63
60,63
18,28
43,48
43,48
49,53
33,44
62,68
35,46
29,34
29,34
12,19
34,39
31,36
37,53
0,12
0,12
49,55
56,60
23,26
23,26
48,59
0,6
3,11
18,24
29,34
33,39
0,6
7,13
14,23
24,32
24,32
0,11
5,13
33,39
33,39
5,11
20,33
34,44
65,70
0,10
33,36
56,69
24,30
24,30
24,30
4,10
0,11
12,18
5,11
12,20
38,44
4,9
45,50
0,6
0,11
24,30
29,35
43,53
31,39
39,44
45,60
5,11
36,43
17,26
0,8
15,20
21,32
33,38
44,54
35,44
56,62
39,46
41,50
51,57
10,16
43,51
55,67
8,17
59,67
0,5
59,65
25,32
3,12
41,53
15,27
0,11
4,9
16,26
38,44
0,6
7,12
37,46
33,45
46,54
39,45
13,23
17,22
0,9
28,35
39,44
0,10
5,12
43,49
66,73
45,54
0,5
8,11
2,16
10,15
42,54
5,12
17,23
24,30
64,70
0,5
9,12
9,12
5,12
39,51
8,20
36,46
60,69
0,6
7,13
42,46
55,63
16,23
42,51
42,51
4,14
65,73
5,12
19,27
43,49
50,55
17,22
5,13
4,13
0,10
34,43
39,51
52,60
42,50
0,7
31,35
53,61
37,42
47,53
0,9
35,41
0,6
7,14
0,6
7,12
28,34
0,6
7,12
54,57
27,33
34,40
56,64
0,6
12,19
20,30
0,6
36,42
36,42
43,52
68,75
8,15
30,42
43,52
0,5
19,25
43,50
0,5
30,36
20,26
20,26
5,12
20,25
29,35
0,6
7,15
16,23
0,5
19,25
5,13
35,40
52,61
0,5
71,76
0,5
19,30
3,11
58,63
28,35
43,51
52,58
5,11
15,21
22,28
42,49
0,9
14,26
64,72
5,11
16,22
5,13
22,28
22,28
0,8
17,23
17,23
47,52
3,15
51,62
39,42
61,64
3,9
3,9
26,34
0,12
44,49
60,66
60,66
60,66
22,25
9,15
0,5
29,42
0,6
5,12
60,68
0,5
51,56
57,65
36,39
36,39
36,39
36,39
57,65
32,38
5,11
5,11
37,41
5,11
21,27
28,33
34,45
12,17
3,11
27,33
13,20
57,65
0,6
49,52
0,6
11,16
32,36
54,64
31,39
0,6
7,13
14,18
22,33
22,33
35,41
0,6
46,54
21,26
37,44
14,20
63,69
25,32
0,6
7,12
47,52
14,20
0,5
32,38
42,53
54,58
32,36
35,47
48,53
0,6
7,12
32,42
5,11
5,12
36,43
5,12
52,64
77,81
58,66
14,20
50,61
41,49
0,5
37,45
53,63
0,6
11,16
51,58
24,29
36,44
4,10
25,33
42,47
59,67
3,8
44,52
10,13
8,13
48,56
3,13
14,22
4,16
0,8
0,5
45,53
38,51
52,58
59,63
3,11
3,12
13,18
56,64
3,13
18,24
49,60
6,13
41,44
74,79
3,8
4,13
43,51
28,34
40,45
8,16
0,6
11,16
54,59
51,57
51,57
20,24
64,73
52,59
11,19
0,8
57,59
70,76
52,60
0,5
23,28
9,21
38,48
35,44
21,30
0,12
25,31
49,56
57,67
9,15
45,52
0,6
7,13
0,6
0,6
14,25
14,25
52,59
4,16
10,19
41,49
5,11
12,17
26,32
8,17
0,9
54,66
10,17
21,26
59,65
23,26
23,26
0,5
18,30
41,47
66,77
0,5
37,45
0,10
44,55
5,13
34,43
27,35
36,42
7,19
0,6
14,25
40,50
51,55
5,11
50,62
63,67
11,23
43,48
49,54
55,67
0,6
7,12
22,28
5,11
32,37
50,55
0,6
54,59
10,19
53,56
0,12
13,17
45,52
53,64
0,6
7,13
27,36
29,35
55,60
32,37
10,19
12,21
50,59
20,26
27,32
0,10
53,64
0,6
7,12
47,56
47,56
0,10
28,36
10,18
26,29
39,45
32,38
39,44
13,20
4,10
11,18
63,75
42,50
60,63
60,63
60,63
60,63
47,53
54,64
0,10
43,48
51,58
39,51
10,18
19,22
29,35
0,12
5,13
41,44
41,44
4,16
17,25
58,61
58,61
58,61
58,61
22,30
26,34
5,12
13,16
11,20
43,48
43,48
43,48
28,32
19,24
0,6
49,57
0,6
20,25
7,13
14,26
53,59
53,59
0,8
0,6
7,12
20,27
5,11
39,44
58,66
4,9
20,22
36,42
17,27
55,64
17,24
9,17
40,46
4,10
34,39
40,53
54,59
0,5
33,39
13,18
13,18
27,33
38,43
0,5
23,29
0,6
7,12
20,27
36,48
0,17
26,31
18,30
0,5
26,31
57,63
41,51
63,68
3,7
104,112
21,32
0,5
12,20
51,62
0,5
15,21
27,33
0,5
17,23
41,47
5,11
0,5
8,15
0,5
36,42
0,6
7,12
11,18
26,32
0,9
24,30
51,63
64,72
0,6
40,47
70,73
0,5
53,65
20,29
5,10
52,61
61,66
6,11
22,26
38,44
3,12
24,26
24,26
24,26
21,28
29,34
35,43
35,43
27,32
38,43
48,54
0,6
11,16
19,31
67,76
51,56
61,67
0,5
10,16
0,8
0,5
0,5
0,5
8,14
0,7
8,20
0,7
8,17
8,17
26,32
45,48
45,48
17,23
51,57
0,6
7,12
22,29
34,38
0,5
65,71
0,8
25,31
18,30
39,44
48,54
0,6
7,14
20,26
67,70
8,20
41,46
53,59
40,46
0,5
43,55
0,5
5,11
5,13
44,52
67,72
37,45
0,11
22,25
22,25
55,60
72,77
72,77
4,10
17,20
17,20
0,5
10,16
34,41
24,33
36,42
58,63
58,63
0,5
5,11
9,20
17,29
30,38
39,43
63,69
70,77
47,55
0,5
60,68
5,11
0,11
31,40
46,52
5,17
18,26
0,5
10,16
28,31
44,52
8,14
8,14
34,37
55,59
41,47
59,69
0,12
0,5
30,39
3,13
14,20
21,26
8,14
8,14
23,28
33,39
45,54
73,79
38,46
16,25
0,6
16,24
43,48
0,5
10,16
17,21
46,58
0,5
10,16
0,7
0,5
24,28
13,23
8,20
41,50
3,15
9,14
9,14
15,27
