date,vote trump,isPartial
2020-05-27,35,False
2020-05-28,35,False
2020-05-29,0,False
2020-05-30,38,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,0,False
2020-06-03,67,False
2020-06-04,33,False
2020-06-05,34,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,66,False
2020-06-09,100,False
2020-06-10,0,False
2020-06-11,0,False
2020-06-12,0,False
2020-06-13,0,False
2020-06-14,77,False
2020-06-15,0,False
2020-06-16,0,False
2020-06-17,0,False
2020-06-18,54,False
2020-06-19,36,False
2020-06-20,40,False
2020-06-21,40,False
2020-06-22,37,False
2020-06-23,0,False
2020-06-24,37,False
2020-06-25,0,False
2020-06-26,0,False
2020-06-27,0,False
2020-06-28,0,False
2020-06-29,0,False
2020-06-30,0,False
