date,text
2020-06-18,josh kraushaar: susan collins is “the key” to the political environment for republicans
2020-06-18,new trump appointee dismisses top leadership in shake-up of broadcasting agency
2020-06-18,richard manning: bolton book’s lies are ultimate betrayal
2020-06-18,pelosi: house will make a 'judgment' on whether to subpoena bolton amid memoir claims
2020-06-18,longtime top aide says trump risked security for personal gain
2020-06-18,deroy murdock: trump campaign should make its slogan great again in tulsa
2020-06-18,"bolton memoir discusses plot to replace pence, 'cool' venezuela invasion, and more"
2020-06-18,race for virus vaccine could leave some countries behind
2020-06-19,trump 2020 communications director says campaign must 'define' biden 'and his record of failure'
2020-06-19,trump looks for his way back machine in tulsa
2020-06-19,controversial broadcasting agency head says 'fully committed' to independent reporting
2020-06-19,ny times goes there: does donald trump want a second term?
2020-06-19,"international nuclear watchdog puts pressure on iran to cooperate, 'immediately comply' with safeguards"
2020-06-19,washington post under fire for 'canceling' woman over offensive costume at staffer's 2018 halloween party
2020-06-20,rep. greg walden: green new deal would cripple economy – republicans have better way to fight climate change
2020-06-20,four states report record highs in coronavirus cases; florida and arizona hit hard
2020-06-20,trump expected to sign executive order expanding immigration restrictions
2020-06-20,david limbaugh: the silent majority can be silent no more
2020-06-20,biden forms early white house transition team
2020-06-20,white house announces plans for fourth of july celebrations
2020-06-20,columnist rips washington post for report on woman's offensive costume at staffer's party: it's a 'farce' or a 'scandal'
2020-06-21,daniel turner: carbon tax is a bad idea that would hurt our economy and destroy jobs
2020-06-21,"trump confirms new visa restrictions coming, sounds off on protesters in fnc interview"
2020-06-21,sen. deb fischer: nuclear arms control – us can't play politics. here's what must happen next
2020-06-21,washington post defends criticized report on woman's offensive halloween costume at staffer's 2018 party
2020-06-21,"barr hints at ‘developments’ in durham probe this summer, says racism not ‘systemic’ problem in law enforcement"
2020-06-21,"james baker, george shultz, ted halstead: carbon fee needed to combat climate change"
2020-06-22,warriors' steve kerr criticizes trump's ramp story during rally: 'we deserve better'
2020-06-22,"trump urges aoc to run against schumer, says she’d win"
2020-06-22,state department designates 4 more chinese news outlets as propaganda
2020-06-22,kt mcfarland: trump and bolton – this is when i knew it wasn't going to end well
2020-06-23,"federal immigration agency delays 13,400 potential furloughs until august"
2020-06-23,arnon mishkin: trump the underdog – can campaign climb out of the hole he's dug?
2020-06-23,daniel hoffman: china's assault on texas – this project threatens us national security
2020-06-23,japanese island marks 75th anniversary of wwii's battle of okinawa
2020-06-24,trump-appointed head of media agency sued over firings at anti-censorship organization
2020-06-24,trump signs executive order expanding hhs efforts to help foster children
2020-06-24,who are the democrats who voted to start debate on the senate gop's justice reform bill?
2020-06-25,bret baier says ‘democrats are warming to biden just staying in the basement’ as ex-vp holds poll lead
2020-06-25,state dept. lays out iranian terror record amid push to extend arms embargo
2020-06-25,"today on fox news: june 25, 2020"
2020-06-25,the bubblicious trump campaign
2020-06-25,"pompeo says if un doesn't extend arms embargo on iran, us will seek sanctions"
2020-06-25,primary election: it could be week until all results known
2020-06-25,"michigan gov. whitmer can keep gyms closed amid coronavirus reopening, federal appeals court rules"
2020-06-25,yahoo music editor ponders ditching 'the star-spangled banner'
2020-06-25,trey gowdy reacts to 'cancel culture' targeting national anthem: 'where does this stop?'
2020-06-25,us hits iranian metal industry with sanctions as tensions bubble
2020-06-25,washington post staffers blast paper's report targeting woman over offensive 2018 halloween costume
2020-06-26,"trump calls us 'toughest country to deal with', cites 'schumer and pelosi and people that are bad people'"
2020-06-26,"tucker warns trump 'could well lose' in november, says president must rediscover 'core appeal'"
2020-06-26,tucker carlson: trump could well lose the election - he must defend america's institutions
2020-06-26,tim graham: trump vs. cuomo comedy duo — cnn's joke-shaming double standard
2020-06-26,newt gingrich: democrats don't want to talk about their disastrous policies in cities like chicago
2020-06-26,pompeo: us imposes 9 more sanctions on exports iran uses to fund its revolutionary guard
2020-06-26,"who is shaun king, liberal activist who wants to tear down jesus statues?"
2020-06-27,kellyanne conway shrugs off trump's slumping poll numbers: 'that doesn't surprise me at all'
2020-06-27,bobby jindal: populist republicans – can traditional conservatives adapt to this movement?
