date,text
2020-06-08,biden to meet floyd’s family ahead of funeral
2020-06-08,trump supporters pumping thousands into aoc's primary opponent's coffers: report
2020-06-08,"biden comes out against defunding police, as movement gains traction"
2020-06-08,mcconnell blasts 'defund the police' movement as 'outlandish' amid george floyd anger
2020-06-08,"joe biden meets with george floyd's family, splits with democrats calling to defund police"
2020-06-08,pro-biden pac aims to weaken trump with seniors in key battlegrounds
2020-06-08,john sununu on new polls favoring biden: trump's rhetoric getting him into 'real trouble'
2020-06-08,mcenany: trump believes there are 'instances of racism’ but most cops are ‘good people’
2020-06-08,"biden over the top, now what?"
2020-06-08,top dems punt on ‘defund the police’ question
2020-06-08,steve scalise calls on biden to take a position on defunding police: he's hiding and trying to 'play both ends'
2020-06-08,jesse watters says biden correct to distance himself from 'radioactive' push to defund police
2020-06-08,poll puts trump down 14 points to biden in general election showdown
2020-06-08,how police reform policy could impact 2020
2020-06-08,justin haskins: this biden team member's multi-trillion-dollar jobs plan a bad deal for us
2020-06-08,tim graham: rosenstein testifies – and suddenly mainstream media say this about russia collusion
2020-06-08,white house claps back after aoc claims kayleigh mcenany dissed her
2020-06-09,rnc chairwoman believes trump will be holding 'full rallies' with safety precautions
2020-06-09,terry mcauliffe recorded saying dems prefer biden stay 'in the basement'
2020-06-09,former fbi official on police reform bills: 'you can't really legislate' good police behavior
2020-06-09,naacp president declines to endorse ‘defund police’ movement
2020-06-09,donald trump jr. says dems calling for police to be defunded should first call for security details to be cut
2020-06-09,"big majority backs protests as trump, biden debate police role"
2020-06-09,showdown in georgia: what to know about the june 9 primaries
2020-06-09,biden appeals to younger voters in new ad spotlighting systemic racism
2020-06-09,"dan bongino, a conservative former secret service agent, to testify at house judiciary hearing"
2020-06-09,sanders says ‘i don’t agree’ with push to abolish police departments
2020-06-09,george floyd's brother to testify on capitol hill: what to know
2020-06-09,mourners flock to floyd memorial
2020-06-09,"mike huckabee: get rid of democrats running big cities, not police officers"
2020-06-09,"senate dem, gop leaders find common ground on police reform, oppose defunding"
2020-06-09,republican ags come out in force against defunding police
2020-06-09,biden speaks directly to floyd’s 6-year old daughter in emotional funeral video
2020-06-09,"barr says 'familiar names' among those doj is investigating in durham probe, calls findings 'very troubling'"
2020-06-09,"tom del beccaro, steve moore: joe biden's policies would push us into a deep depression"
2020-06-09,ben carson on defunding police: people will 'realize how irrational it is'
2020-06-09,harris applauds la mayor's move to slash police funding by $150m
2020-06-10,chris stirewalt: trump campaign is 'demonstrably worse off' than in 2016
2020-06-10,"trump says he intends to hold rallies in oklahoma, florida, arizona, north carolina after coronavirus hiatus"
2020-06-10,"cotton's ny times op-ed controversy ups senator's profile, sparks more speculation"
2020-06-10,rose mcgowan calls joe biden a 'wolf in sheep's clothing' amid ongoing protests following george floyd's death
2020-06-10,"messy georgia primary raises alarms for november, as ossoff edges closer to clinching senate nomination"
2020-06-10,"brian arbour: trump reelection threatened by low approval ratings, coronavirus pandemic and racial strife"
2020-06-10,"trump campaign demands retraction, apology from cnn over ‘intentionally false, defamatory’ poll, network says no"
2020-06-10,jesse watters downplays biden's chances of beating trump in november: 'do i look worried? not yet'
2020-06-10,trump jr. calls out biden over comments urging action against police brutality
2020-06-10,trump to kick start campaign rallies as biden surrogate says former vp doesn't need to campaign publicly
2020-06-10,calls for biden to name a black running mate grow louder
2020-06-10,biden raises $3.5m in fundraiser with kamala harris
2020-06-10,"for president struggling on protests, ‘defund the police’ is a gift"
2020-06-10,alyssa milano says biden-harris ticket 'must' happen: 'the right team for this moment in history'
2020-06-10,shelby steele calls out biden over floyd funeral remarks: 'does he really deeply care about black america'?
2020-06-10,top trump campaign spokesman says biden is on the 'defund police' train 'whether he knows it or not'
2020-06-10,"exclusive: barr says doj investigating familiar names in durham probe, calls findings 'very troubling'"
2020-06-10,"romney says he believes gop will maintain control of senate, trump will be reelected"
2020-06-10,"potential biden running mate harris renews pitch for $2,000 monthly payments during coronavirus pandemic"
2020-06-10,attorney for fired atlanta police officers claims body cam footage of incident edited 'multiple times'
2020-06-11,biden ‘convinced’ us military would intervene if trump refused to leave white house - fox news
2020-06-11,"biden campaign claims deep record on racial justice, in escalating battle with trump for black support"
2020-06-11,biden stokes fears of stolen election
2020-06-11,stacey abrams says she hasn’t been contacted by biden campaign for vp vetting: 'i have not received any calls'
2020-06-11,trump campaign urges tv networks to cover biden events: expose his 'rambling displays of incoherence'
2020-06-11,hannity: joe biden and race relations -- 40 years of failure
2020-06-11,"hickenlooper says he believes tara reade claims, but he's voting for biden anyway"
2020-06-11,biden attending high-roller fundraiser headlined by defund-the-police activist john legend
2020-06-11,"biden unveils proposals to reopen economy, slams trump's 'one-point plan'"
2020-06-11,"biden camp reportedly insisting economic advisers not publicly disclose roles, igniting concerns about tv hits"
2020-06-11,biden says trump will attempt to 'steal' presidential election
2020-06-11,"trump blasts ‘radical left’ dems in seattle, says ‘domestic terrorists’ take hold of city"
2020-06-11,karl rove rips biden for making 'unwarranted charge' trump may not concede defeat in november
2020-06-11,biden ‘convinced’ us military would intervene if trump refused to leave white house
2020-06-11,"trump vows executive order to address law enforcement use of force, but slams 'defund the police' movement"
2020-06-11,nbc's craig melvin asks sen. tim scott if gop is 'using' him a 'token'
2020-06-11,kayleigh mcenany: 'ridiculous' for biden to claim trump will try to steal election
2020-06-11,"biden tells facebook to crack down on election disinformation, prompting sharp response from social network"
2020-06-11,"trump rips 'radical left democrats' in seattle, urges leaders to 'take back' city from domestic terrorists"
2020-06-11,sean hannity calls out biden over race remarks: 'he has a track record that does not match his rhetoric'
2020-06-12,democrats cheering 'black lives matter' protests now say trump rallies pose coronavirus risk
2020-06-12,doors opening under the cloud of a pandemic
2020-06-12,attendees at trump’s rally next week must agree not to sue campaign if they get coronavirus
2020-06-12,biden backs push to scrub confederate names from military bases
2020-06-12,leslie marshall: trump sinking in polls – voters tired of his failures and angry tweets
2020-06-12,trump hammers law-and-order message as he prepares for campaign trail return
2020-06-12,msnbc host hits biden aide symone sanders for dodging question about biden's shift from 1994 crime bill
2020-06-12,geraldo rivera says biden should stay in the basement: 'don't fix what isn't broken'
2020-06-12,pelosi renews gun control push on anniversary of pulse nightclub shooting
2020-06-12,headlong into the mud
2020-06-12,trump responds to biden's claim that he'll try to steal the election: 'joe's not all there'
2020-06-12,sarah sanders says americans don't think biden can rebuild economy post-coronavirus
2020-06-12,"laura ingraham bashes 'marxist' demonstrators, says 'they want you to think that all hope is lost'"
2020-06-12,"biden narrows list of vp contenders, ex-obama adviser susan rice among contenders"
2020-06-12,biden fact-checked over ‘shifting recollection’ of his past civil rights activities
2020-06-12,spike lee: biden got 'a lot of phone calls' after the 'you ain't black' comments
2020-06-12,sarah sanders: 'americans don't believe biden can rebuild economy post-covid'
2020-06-12,david webb calls out joe biden's 'pandering' and 'demagoguery' in response to george floyd's death
2020-06-12,mlk's niece criticizes biden comments: 'why is it necessary to compare martin luther king jr. and george floyd?'
2020-06-12,"chris wallace says biden, mainstream dems running from defund police movement 'as fast as they can'"
2020-06-13,reince priebus' advice to the trump campaign: demand six debates with joe biden
2020-06-13,reince priebus wants lots of trump-biden debates: 'president is going to eat up joe biden'
2020-06-13,"newt gingrich: america is we know it would end if biden, pelosi and schumer govern"
2020-06-13,tim graham: anti-trump media coverage of president amounts to free advertising for biden
2020-06-13,"ny times op-ed clears up 'defund the police' confusion: 'yes, we mean literally abolish the police'"
2020-06-13,lt. col. allen west on desecration of confederate monuments: 'history is not there for you to like or dislike'
2020-06-14,chris wallace on trump-biden race being far from decided: 'everything can change'
2020-06-14,"what will 2020 elections be about? impeachment, pandemic, george floyd death by june leaves door wide open"
2020-06-14,kudlow says it's 'probably' good idea for trump supporters to wear masks to oklahoma rally
2020-06-14,"clyburn says 'nobody is going to defund the police,' calls for 'reimagining' of law enforcement"
2020-06-14,trump campaign claims record number of ticket requests for rescheduled tulsa rally
2020-06-14,stacey abrams says 'defund the police' movement creates 'a false choice idea'
2020-06-14,"gates: obama, gwb used military as a prop -- but trump administration takes those efforts to 'a new level'"
2020-06-15,biden and warren join forces to haul in campaign cash
2020-06-15,trump campaign rips planned parenthood endorsement of biden
2020-06-15,"trump's birthday marks rnc, trump campaign's single best online fundraising day ever"
2020-06-15,trump campaign touts 1 million ticket requests for tulsa rally
2020-06-15,"ex-nfl great herschel walker criticizes biden for comparing george floyd death, mlk assassination"
2020-06-15,nbc news called out over tweets about trump’s tulsa event and a 'packed' rally in brooklyn
2020-06-15,ronna mcdaniel: interest in tulsa rally shows 'enthusiasm' for trump 'underrepresented' in polls
2020-06-15,biden called confederate heritage group 'fine people'
2020-06-15,"today on fox news: june 15, 2020"
2020-06-15,biden says 'race-neutral' policies won't address disparities
2020-06-15,trump battles health officials over indoor rally
2020-06-15,"cities call on cops to work overtime to quell unrest, despite ‘defund’ rallying cry"
2020-06-15,dash for campaign cash: biden and dnc rake in more than $80 million in may
2020-06-15,trump campaign seeks apology from cnn after stelter ‘sexist’ interview
2020-06-15,trump kicks off week with biden broadside: ‘he’s weak & shot!’
2020-06-15,massive bribe to stop ukraine probe of burisma founder intercepted
2020-06-15,trump calls bolton's memoir 'highly inappropriate' as wh readies legal action to stop publication
2020-06-15,"michael goodwin: trump and hillary – finally, something in common and it's not good news for him"
2020-06-15,gop group runs ad attacking dems over 'defund the police' movement
2020-06-15,steve hilton: trump can give voters a choice - reform the police with him or abolish them with democrats
2020-06-16,"liberal groups hit biden response to george floyd protests, warn he could lose election"
2020-06-16,"top republicans urge gop colleagues to support fisa reform, probe how tool was 'weaponized'"
2020-06-16,warren helps biden raise record $6 million during fundraiser
2020-06-16,democrat dingell compares biden poll surge to clinton in 2016: 'i don't believe these numbers'
2020-06-16,new ad by anti-trump gop group uses clip of president's slow walk at west point
2020-06-16,"culture wars are won by voters, not politicians"
2020-06-16,"ingraham slams objections to trump rally, claims they prove science 'has become obscenely politicized'"
2020-06-16,democratic party fires away at trump as it launches general election offensive
2020-06-16,"mcenany defends trump police order after biden, pelosi criticism, says they 'had eight years to make changes'"
2020-06-16,mcconnell says he's 'ok' with renaming us military installations named for confederates
2020-06-16,watters warns 'luckiest politician of all time' biden 'is going to have to face the music' soon
2020-06-16,"after years of union objections, police reform legislation advances"
2020-06-16,trump edges biden 44-43 in tight iowa race: poll
2020-06-16,tim graham: biden's safe space – media all in for former vp in 2020
2020-06-16,"elizabeth warren endorses dem rep. engel's primary rival, as contest heats up"
2020-06-16,street preacher tells seattle protester: elect biden 'to see black men get killed'
2020-06-16,laurence tribe apologizes for saying joe biden should select elizabeth warren as running mate over someone based on 'cosmetics'
2020-06-16,"mike pence hits back at joe biden, rips 50 years of failed dem leadership in black communities"
2020-06-16,doj sues john bolton in federal court to block publication of upcoming book
2020-06-16,trump signs police reform executive order in rose garden ceremony
2020-06-17,"former bush, trump administration officials form pro-biden super pac"
2020-06-17,mcconnell to lead trump campaign fundraising program encouraging gop senate volunteers
2020-06-17,"biden goes months without holding press conference, as trump team accuses ex-vp of ‘hiding in his basement’"
2020-06-17,rep kevin mccarthy: the only thing that will hold up passing police reform will be chuck schumer
2020-06-17,biden remains strong in polls despite lack of in-person events
2020-06-17,ny democrat warns against left's push to defund police: it's a 'catchy slogan' but it doesn't make sense
2020-06-17,populists left and right seek social media control
2020-06-17,bernie sanders blasts trump's planned rally: 'literally incomprehensible'
2020-06-17,"majority back removing confederate statues, but voters split on renaming bases: poll"
2020-06-17,"sean hannity asks what joe biden has done 'to help improve the lives of you, we, the american people?'"
2020-06-17,biden urges trump to 'wake up' and stop waving 'the white flag' on coronavirus
2020-06-17,will protests against police brutality lead young black voters to the ballot box this fall?
2020-06-17,victor davis hanson says 'the left has used' george floyd's death to stage cultural revolution
2020-06-17,oklahoma judge refuses to require social distancing at trump’s tulsa rally amid coronavirus concerns
2020-06-17,"laura ingraham says dems, left doing all they can to distract americans from 'wizard of uhhs' biden"
2020-06-17,"pompeo meets chinese counterpart in hawaii to talk trade, hong kong, human rights"
2020-06-17,"bolton, in book, accuses trump of ‘obstruction of justice as a way of life,’ asking china's xi for 2020 help"
2020-06-17,bolton claims in book that pompeo once called trump 'full of s---'
2020-06-17,lighthizer denies bolton claim that trump asked china’s xi for 2020 help: ‘never happened. i was there’
2020-06-17,seattle chop organizer: 'i'm not here to peacefully protest'
2020-06-18,biden campaign launches first general election ad blitz
2020-06-18,"fox news poll: biden widens lead over trump; republicans enthusiastic, but fear motivates dems"
2020-06-18,biden has single-digit lead over trump in battleground new hampshire: poll
2020-06-18,biden to accept democratic nomination in person at scaled-back convention in milwaukee
2020-06-18,trump taps giuliani to help push for more presidential debates with biden
2020-06-18,longtime top aide says trump risked security for personal gain
2020-06-18,"facebook removes trump campaign ad about ‘far-left groups,’ says it shows ‘hate group’s symbol’"
2020-06-18,deroy murdock: trump campaign should make its slogan great again in tulsa
2020-06-18,"trump dismisses 'fake' polls that show biden leading: 'in my polls, we're ahead'"
2020-06-18,"trump bashes 'washed-up' bolton over forthcoming book, says ex-national security adviser 'broke the law'"
2020-06-18,"bolton memoir discusses plot to replace pence, 'cool' venezuela invasion, and more"
2020-06-18,"republicans boycott hearing on foreign election meddling, citing security concerns"
2020-06-18,"trump calls for ‘new justices’ on supreme court, as conservatives rage at roberts"
2020-06-18,"montana gov. steve bullock filled coronavirus task force with high-value donors, records show"
2020-06-18,"biden calls supreme court daca ruling a ‘victory,’ vows to make program ‘permanent’"
2020-06-18,"giuliani blasts bolton as 'total backstabber,' amid memoir claims"
2020-06-18,"trump team sues, trashes bolton as his book calls impeachment too narrow"
2020-06-19,susan rice says trump's supporters in senate belong 'to the trash heap of history'
2020-06-19,biden campaign showcases new arizona staffers amid criticism of hiring pace in battlegrounds
2020-06-19,trump looks for his way back machine in tulsa
2020-06-19,"joe concha says biden campaign wants handpicked questions, no challenges from reporters"
2020-06-19,biden's stimulus oversight questioned amid his attacks on trump coronavirus spending
2020-06-19,ny times goes there: does donald trump want a second term?
2020-06-19,engel fights to hold onto seat against aoc-backed challenger: what to know about the june 23 primaries
2020-06-19,trump 2020 communications director says campaign must 'define' biden 'and his record of failure'
2020-06-19,"trump rally coincides with massive voter outreach push, as campaign season restarts"
2020-06-19,everyone has an opinion
2020-06-19,trump calls for 'new justices' after supreme court ruling on daca as conservatives take aim at roberts
2020-06-19,trump says surge in voting by mail his ‘biggest risk’
2020-06-20,trump returns to 2020 campaign trail with tulsa rally
2020-06-20,"graham says he won't advance trump nominee for sdny prosecutor without schumer, gillibrand consent"
2020-06-20,biden forms early white house transition team
2020-06-20,"trump and rnc trail biden in may fundraising, but maintain cash advantage heading into summer"
2020-06-20,"trump prepares for first campaign rally in months in tulsa amid concerns about coronavirus, violence"
2020-06-20,trump trails biden by 12 points in fox news national poll
2020-06-20,rep. greg walden: green new deal would cripple economy – republicans have better way to fight climate change
2020-06-20,leslie marshall: biden vs. trump — women could decide 2020 race. here's why
2020-06-21,biden campaign adviser weighs in on why former vp hasn't held news conference in nearly three months
2020-06-21,"trump confirms new visa restrictions coming, sounds off on protesters in fnc interview"
2020-06-21,senior adviser for trump campaign on empty seats at tulsa rally: protesters had 'an impact'
2020-06-21,rep. zeldin on media backlash over crowd size of president trump's campaign rally in oklahoma
2020-06-21,schiff suggests bolton may testify – and that more impeachment proceedings may be on the table
2020-06-21,"charlie kirk says trump's tulsa rally shows he's back: 'good luck,' joe biden"
2020-06-21,andrew mccarthy: trump's supreme court list – 2016 battle plan may not work this year
2020-06-21,eric trump on the president's tulsa rally: 'you need the spirit back in the country'
2020-06-21,'gutfeld' guests say trump was 'comedic genius' at tulsa rally while pence lacked 'razzmatazz'
2020-06-21,trump rips media coverage of west point ramp walk at tulsa rally
2020-06-21,daniel turner: carbon tax is a bad idea that would hurt our economy and destroy jobs
2020-06-22,john sununu: trump should focus campaign message on 'chaos' in democrat-run cities and states
2020-06-22,trump’s return to the campaign trail backfires
2020-06-22,joe concha: biden cannot withstand a press conference like trump's with no ground rules
2020-06-22,"newt gingrich: if the democrats take the presidency, the senate and keep the house, it will be the end of the american dream"
2020-06-22,trump campaign says fire marshal's count for tulsa rally attendance was 'wrong'
2020-06-22,"steve hilton: 'weak, corrupt, mentally malfunctioning' biden would be a 'tragic setback' for the country"
2020-06-22,trump endorsements cause uproar in new hampshire gop primaries
2020-06-22,"trump defends coronavirus testing comment, says more tests make 'us look like we have more cases'"
2020-06-22,steve hilton: why a second trump term is so important
2020-06-22,biden campaign official says trump rally remarks prove he has always 'viewed this virus as a joke'
2020-06-22,trump’s campaign reboot leads to a crowd controversy
2020-06-22,"biden campaign agrees to 3 general election debates, slams trump team for seeking more"
2020-06-22,keisha lance bottoms: 5 things to know about biden's possible democratic vp contender
2020-06-22,"juan williams calls tulsa rally 'embarrassment' for trump, bongino compares biden event to 'pinochle game'"
2020-06-22,trump rally gives fox news largest saturday night audience in its history
2020-06-22,bolton says impeachment failed because dems played into trump's hands
2020-06-22,"bolton, in interview, says democrats 'almost as bad and somewhat equivalent to trump'"
2020-06-22,"cnn, msnbc covered less than 4 minutes of trump rally despite all-day tulsa coverage, study says"
2020-06-22,"today on fox news: june 22, 2020"
2020-06-22,trump visiting arizona to mark milestone of 200 miles of border wall construction
2020-06-23,karl rove slams biden criticism of trump arizona event: 'a hypocritical distraction'
2020-06-23,bolton says gop control of senate 'absolutely critical' regardless of who wins white house
2020-06-23,reunited: obama teams up with biden for the first time in the 2020 presidential campaign
2020-06-23,arnon mishkin: trump the underdog – can campaign climb out of the hole he's dug?
2020-06-23,why trump’s tulsa turnout is less important than his muddled message
2020-06-23,biden campaign goes after trump comments on venezuela
2020-06-23,ny times' maggie haberman slammed by biden supporters for calling him a 'very flawed' candidate
2020-06-23,progressives face high stakes in tuesday primaries
2020-06-23,hillary clinton tells amy schumer she wants to send trump 'back to the golf course full-time'
2020-06-23,second presidential debate moving from michigan to florida
2020-06-23,susan rice: 5 things to know about biden's possible democratic vp contender
2020-06-23,allen west bashes black lives matter as 'overseers' of democrats' 'economic plantation'
2020-06-23,trump explains rally comment on slowing down covid-19 testing in fox news interview
2020-06-23,"eric roberts criticizes trump, supporters for attending oklahoma rally amid the coronavirus pandemic"
2020-06-23,sarah sanders blasts bolton: 'he's a disgrace to the country' and was 'drunk on power'
2020-06-23,"bolton in fox news interview accuses trump of ‘reprehensible conduct,’ denies violating records act"
2020-06-23,"bolton, in fnc interview, calls trump’s coronavirus response ‘incoherent’"
2020-06-23,tucker carlson: the real reason mobs across the country are tearing down american monuments
2020-06-23,trump blasts 'weak' state leaders for allowing removal of statues and historic monuments
2020-06-24,"mark cuban: donald trump wants to run a campaign, joe biden wants to run a country"
2020-06-24,"senate confirms trump's 200th judge, officially fills all appeals court vacancies"
2020-06-24,obama helps biden set fundraising record as he returns to presidential campaign trail
2020-06-24,"ari fleischer challenges biden, democrats to condemn 'left-wing' statuary vandals: 'where is joe?'"
2020-06-24,"michael davis: trump's 200th judge confirmed -- federal judiciary has been transformed, promises kept"
2020-06-24,donna brazile: police brutality and racism must end – gop and dems must compromise to pass bill in congress
2020-06-24,tammy duckworth: 5 things to know about biden's possible democratic vp contender
2020-06-24,who is madison cawthorn?
2020-06-24,dems block debate on police curbs
2020-06-24,trump and biden pitch their economic recovery plans
2020-06-24,biden has boasted of ‘most diverse staff’ but presidential campaign won’t detail claim: report
2020-06-24,more polling headaches for trump as new national survey suggests he trails biden by 14 points
2020-06-24,"biden opens up lead in wisconsin, tied with trump in ohio: polls"
2020-06-24,lara ingraham warns voters that 'biden equals chaos' and his win would bring 'division and distrust'
2020-06-24,mark cuban explains why he backs biden in november: 'joe biden actually wants to run a country'
2020-06-24,wray reveals fbi 'looking carefully' at foreign interference in protests following george floyd's death
2020-06-24,sean hannity accuses 'media mob' of 'protecting fragile joe just like they did hillary'
2020-06-24,'view' co-hosts confront bolton: you're part of the reason trump is 'still in office'
2020-06-24,"watters' message to gop candidates amid summer of chaos: 'you run against this in the fall, it's a layup'"
2020-06-24,"today on fox news: june 24, 2020"
2020-06-25,trump addresses biden and democrat-run cities
2020-06-25,the bubblicious trump campaign
2020-06-25,fox news poll: trump and biden in close race in georgia
2020-06-25,biden slammed after wrongly saying ‘we have over 120 million dead from covid’
2020-06-25,tim scott hammers 'despicable' democrats for blocking justice act: 'they're not serious about police reform'
2020-06-25,"fiorina indicates she’ll vote for biden, saying she 'can't support' trump"
2020-06-25,"fox news poll: texas tossup, biden-trump a one-point race"
2020-06-25,tammy baldwin: 5 things to know about biden's possible democratic vp contender
2020-06-25,mcenany reacts to flynn ruling: 'justice was served in a very strong and powerful way'
2020-06-25,chargers' justin jackson takes swipes at democrats over policies on social media
2020-06-25,trump trailing biden in 6 key battleground states: polls
2020-06-25,biden taking aim at trump over health care during battleground state stop
2020-06-25,former acting wh chief of staff mulvaney rips bolton over tell-all book: 'true betrayal of confidence'
2020-06-25,trump visits battleground wisconsin amid troubling poll numbers
2020-06-25,"fox news poll: north carolina voters split over trump, republican sen. tillis"
2020-06-25,bret baier says ‘democrats are warming to biden just staying in the basement’ as ex-vp holds poll lead
2020-06-25,laura ingraham on far-left violence: 'democrats have created a monster that escaped the lab'
2020-06-25,"trump blasts bolton, seattle, democrats in 'hannity' interview"
2020-06-25,"as judges back doj on flynn case, trump decries ‘dirty cops’"
2020-06-25,biden cancer nonprofit paid its top execs millions. it spent little to eradicate cancer
2020-06-26,top house republican sounds alarm
2020-06-26,"biden, trump clash over dc statehood bill"
2020-06-26,joe biden 'greeted' by trump supporters outside pennsylvania campaign stop
2020-06-26,the sunbelt has become the new hot spot for coronavirus
2020-06-26,"trump calls us 'toughest country to deal with', cites 'schumer and pelosi and people that are bad people'"
2020-06-26,"trump, at fox news town hall, says mail-in voting is 'biggest risk' to fair november election, says dems are 'destroying our country'"
2020-06-26,local news outlet blasts biden campaign after being snubbed at pennsylvania event
2020-06-26,biden’s low-key virtual campaign is a gamble on trump fatigue
